id;title;description;vendor;published;cvss_score;severity;attack_vector;cwe_category;cwe_explanation;source
CVELIST:CVE-2024-30915;CVE-2024-30915;An issue was discovered in OpenDDS commit b1c534032bb62ad4ae32609778de6b8d6c823a66, allows a local attacker to cause a denial of service and obtain sensitive information via the max_samples parameter within the DataReaderQoS component.;OpenDDS;11/04/2024 00:00;0;NONE;;CWE-400;This vulnerability involves a resource consumption issue (denial of service) due to improper handling of the 'max_samples' parameter, potentially allowing excessive resource allocation and exhaustion.;Vulners
CVE-2023-52427;CVE-2023-52427;In OpenDDS through 3.27, there is a segmentation fault for a DataWriter with a large value of resource_limits.max_samples. NOTE: the vendor's position is that the product is not designed to handle a max_samples value that is too large for the amount of memory on the system.;OpenDDS;11/02/2024 04:15;75;HIGH;;CWE-787;This vulnerability likely falls under CWE-787: Out-of-bounds Write. The description indicates that a large value for 'resource_limits.max_samples' leads to a segmentation fault, which is a strong indicator of an out-of-bounds write. Essentially, the software is trying to write data beyond the allocated memory space.;Vulners
NVD:CVE-2023-52427;CVE-2023-52427;In OpenDDS through 3.27, there is a segmentation fault for a DataWriter with a large value of resource_limits.max_samples. NOTE: the vendor's position is that the product is not designed to handle a max_samples value that is too large for the amount of memory on the system.;OpenDDS;11/02/2024 04:15;75;HIGH;;CWE-787;This vulnerability likely falls under CWE-787: Out-of-bounds Write, as the description suggests that a large 'max_samples' value, exceeding system memory limits, leads to a segmentation fault. This indicates an attempt to write data beyond the allocated memory buffer.;Vulners
PRION:CVE-2023-52427;Memory corruption;In OpenDDS through 3.27, there is a segmentation fault for a DataWriter with a large value of resource_limits.max_samples. NOTE: the vendor's position is that the product is not designed to handle a max_samples value that is too large for the amount of memory on the system.;OpenDDS;11/02/2024 04:15;50;;;CWE-787: Out-of-bounds Write;The vulnerability occurs because the software allows a 'resource_limits.max_samples' value exceeding the system's memory capacity. This could lead to writing data beyond the allocated buffer, resulting in a segmentation fault.;Vulners
VULNRICHMENT:CVE-2023-52427;CVE-2023-52427;In OpenDDS through 3.27, there is a segmentation fault for a DataWriter with a large value of resource_limits.max_samples. NOTE: the vendor's position is that the product is not designed to handle a max_samples value that is too large for the amount of memory on the system.;OpenDDS;11/02/2024 00:00;0;NONE;;CWE-787;CWE-787 (Out-of-bounds Write) occurs when data is written past the boundaries of a buffer. In this case, a large value for 'resource_limits.max_samples' likely leads to OpenDDS attempting to write data beyond the allocated memory, triggering the segmentation fault.;Vulners
CVELIST:CVE-2023-52427;CVE-2023-52427;In OpenDDS through 3.27, there is a segmentation fault for a DataWriter with a large value of resource_limits.max_samples. NOTE: the vendor's position is that the product is not designed to handle a max_samples value that is too large for the amount of memory on the system.;OpenDDS;11/02/2024 00:00;0;NONE;;CWE-787;The vulnerability occurs because the software allows an excessively large value for 'resource_limits.max_samples', potentially leading to writing outside of allocated memory bounds when handling data samples.;Vulners
NVD:CVE-2023-37915;CVE-2023-37915;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS crashes while parsing a malformed `PID_PROPERTY_LIST` in a DATA submessage during participant discovery. Attackers can remotely crash OpenDDS processes by sending a DATA submessage containing the malformed parameter to the known multicast port. This issue has been addressed in version 3.25. Users are advised to upgrade. There are no known workarounds for this vulnerability.;OpenDDS;21/07/2023 21:15;75;HIGH;;CWE-20;This vulnerability falls under CWE-20: Improper Input Validation. OpenDDS fails to properly validate the 'PID_PROPERTY_LIST' parameter in a DATA submessage, allowing an attacker to send malformed data that leads to a crash.;Vulners
CVE-2023-37915;CVE-2023-37915;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS crashes while parsing a malformed `PID_PROPERTY_LIST` in a DATA submessage during participant discovery. Attackers can remotely crash OpenDDS processes by sending a DATA submessage containing the malformed parameter to the known multicast port. This issue has been addressed in version 3.25. Users are advised to upgrade. There are no known workarounds for this vulnerability.;OpenDDS;21/07/2023 21:15;75;HIGH;;CWE-120;This vulnerability is a classic example of a buffer overflow. The software is crashing because it doesn't properly handle a malformed 'PID_PROPERTY_LIST' which is likely too large or structured incorrectly. This leads to data being written outside of the allocated buffer.;Vulners
OSV:CVE-2023-37915;CVE-2023-37915;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS crashes while parsing a malformed `PID_PROPERTY_LIST` in a DATA submessage during participant discovery. Attackers can remotely crash OpenDDS processes by sending a DATA submessage containing the malformed parameter to the known multicast port. This issue has been addressed in version 3.25. Users are advised to upgrade. There are no known workarounds for this vulnerability.;OpenDDS;21/07/2023 21:15;75;HIGH;;CWE-120;CWE-120 (Classic Buffer Overflow) occurs as OpenDDS crashes due to lack of proper validation for the size of the parsed `PID_PROPERTY_LIST`, leading to a potential buffer overflow when handling a malformed parameter.;Vulners
PRION:CVE-2023-37915;Design/Logic Flaw;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS crashes while parsing a malformed `PID_PROPERTY_LIST` in a DATA submessage during participant discovery. Attackers can remotely crash OpenDDS processes by sending a DATA submessage containing the malformed parameter to the known multicast port. This issue has been addressed in version 3.25. Users are advised to upgrade. There are no known workarounds for this vulnerability.;OpenDDS;21/07/2023 21:15;50;;;CWE-120;CWE-120 (Classic Buffer Overflow) occurs as the software doesn't properly control the boundaries when parsing the `PID_PROPERTY_LIST` parameter leading to a crash when a malformed data is sent.;Vulners
CVELIST:CVE-2023-37915;CVE-2023-37915 Malformed PID_PROPERTY_LIST parameter in DATA submessage remotely crashes OpenDDS;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS crashes while parsing a malformed `PID_PROPERTY_LIST` in a DATA submessage during participant discovery. Attackers can remotely crash OpenDDS processes by sending a DATA submessage containing the malformed parameter to the known multicast port. This issue has been addressed in version 3.25. Users are advised to upgrade. There are no known workarounds for this vulnerability.;OpenDDS;21/07/2023 20:02;75;HIGH;;CWE-120;CWE-120 (Classic Buffer Overflow) occurs when data is written past the boundaries of a fixed-size buffer, leading to a crash or potentially allowing for arbitrary code execution. In this case, the malformed `PID_PROPERTY_LIST` parameter causes a buffer overflow during parsing.;Vulners
OSV:CVE-2023-23932;CVE-2023-23932;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS applications that are exposed to untrusted RTPS network traffic may crash when parsing badly-formed input. This issue has been patched in version 3.23.1.;OpenDDS;03/02/2023 21:15;75;HIGH;;CWE-20;CWE-20 (Improper Input Validation) occurs because the software doesn't properly validate the RTPS network traffic, allowing badly-formed input to cause a crash. ;Vulners
CVE-2023-23932;CVE-2023-23932;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS applications that are exposed to untrusted RTPS network traffic may crash when parsing badly-formed input. This issue has been patched in version 3.23.1.;OpenDDS;03/02/2023 21:15;75;HIGH;;CWE-120;CWE-120, or 'Buffer Copy without Checking Size of Input', describes vulnerabilities where data is copied to a buffer without ensuring the input fits within the allocated space. This can lead to crashes, as seen in the OpenDDS case, or potentially allow attackers to overwrite critical data.;Vulners
NVD:CVE-2023-23932;CVE-2023-23932;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS applications that are exposed to untrusted RTPS network traffic may crash when parsing badly-formed input. This issue has been patched in version 3.23.1.;OpenDDS;03/02/2023 21:15;75;HIGH;;CWE-120;This vulnerability stems from improper input validation, particularly when handling RTPS network traffic. CWE-120, 'Buffer Copy without Checking Size of Input', broadly covers scenarios where data is copied without verifying if it exceeds the allocated buffer, leading to potential crashes.;Vulners
PRION:CVE-2023-23932;Input validation;OpenDDS is an open source C++ implementation of the Object Management Group (OMG) Data Distribution Service (DDS). OpenDDS applications that are exposed to untrusted RTPS network traffic may crash when parsing badly-formed input. This issue has been patched in version 3.23.1.;OpenDDS;03/02/2023 21:15;50;;;CWE-120;CWE-120 (Buffer Copy without Checking Size of Input), also known as a 'classic buffer overflow'. The vulnerability occurs because the software does not properly control the amount of data copied from an untrusted source into a fixed-size buffer, potentially leading to a crash.;Vulners
